kind,record_id,repo_id,status,usable,labeled_focal_method,labeled_focal_signature,top1_pred_name,top1_pred_signature,top1_score,top1_identifier_correct,top3_identifier_correct,top1_signature_correct,top3_signature_correct,top1_primary_correct,top3_primary_correct,ground_truth_rank_identifier,failure_mode,mapping_output_path,n_records,n_signature_records,top1_identifier_accuracy,top3_identifier_accuracy,top1_signature_accuracy,top3_signature_accuracy,top1_primary_accuracy,top3_primary_accuracy
record,c2t_152a98d0e088e57f6ac8,4159017,ok,True,getOffset,"public int getOffset(int line, int column)",getOffset,"public int getOffset(int line, int column)",10.15,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_152a98d0e088e57f6ac8.json,,,,,,,,
record,c2t_15463bb70c5520d240bc,4398263,ok,True,toUrlString,"static @Nullable String toUrlString(@NonNull BVSDK bvsdk, String adId, RecommendationsRequest request)",toUrlString,"static @Nullable String toUrlString(@NonNull BVSDK bvsdk, String adId, RecommendationsRequest request)",9.776316,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_15463bb70c5520d240bc.json,,,,,,,,
record,c2t_157a1037e32df3f91d83,42949039,ok,True,validatePagingParameter,"public Integer validatePagingParameter(String parameterName, Integer parameterValue, Integer defaultParameterValue, Integer maxParameterValue)",validatePagingParameter,"public Integer validatePagingParameter(String parameterName, Integer parameterValue, Integer defaultParameterValue, Integer maxParameterValue)",9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_157a1037e32df3f91d83.json,,,,,,,,
record,c2t_16679b0772c29b0fa53c,42949039,ok,True,validateBusinessObjectDataSearchKey, void validateBusinessObjectDataSearchKey(BusinessObjectDataSearchKey businessObjectDataSearchKey),validateBusinessObjectDataSearchKey,void validateBusinessObjectDataSearchKey(BusinessObjectDataSearchKey businessObjectDataSearchKey),8.016667,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_16679b0772c29b0fa53c.json,,,,,,,,
record,c2t_16e8a8a0ac0d0cdc08b6,42949039,ok,True,validateAndTrimBusinessObjectDataStorageFileKey,public void validateAndTrimBusinessObjectDataStorageFileKey(BusinessObjectDataStorageFileKey businessObjectDataStorageFileKey),validateAndTrimBusinessObjectDataStorageFileKey,public void validateAndTrimBusinessObjectDataStorageFileKey(BusinessObjectDataStorageFileKey businessObjectDataStorageFileKey),7.816092,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_16e8a8a0ac0d0cdc08b6.json,,,,,,,,
record,c2t_17bb8e3a5f43ba68c2b2,40266095,ok,True,process,@Override public void process(JCas jcas),process,@Override public void process(JCas jcas) throws AnalysisEngineProcessException,7.416667,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_17bb8e3a5f43ba68c2b2.json,,,,,,,,
record,c2t_17c55d8dfa26e8f117b5,42949039,ok,True,getStorageAttributeIntegerValueByName,"public Integer getStorageAttributeIntegerValueByName(String attributeName, StorageEntity storageEntity, Integer defaultValue)",getStorageAttributeIntegerValueByName,"public Integer getStorageAttributeIntegerValueByName(String attributeName, StorageEntity storageEntity, boolean attributeRequired, boolean attributeValueRequiredIfExists) throws IllegalStateException",9.197368,True,True,False,True,False,True,1,overloads,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_17c55d8dfa26e8f117b5.json,,,,,,,,
record,c2t_17fa34e051ad412fe86b,42949039,ok,True,getBusinessObjectDefinitionDescriptionSuggestionsByBusinessObjectDefinitionAndStatus,"public List<BusinessObjectDefinitionDescriptionSuggestionEntity> getBusinessObjectDefinitionDescriptionSuggestionsByBusinessObjectDefinitionAndStatus(
        final BusinessObjectDefinitionKey businessObjectDefinitionKey, final String status)",getBusinessObjectDefinitionDescriptionSuggestionsByBusinessObjectDefinitionAndStatus,"public List<BusinessObjectDefinitionDescriptionSuggestionEntity> getBusinessObjectDefinitionDescriptionSuggestionsByBusinessObjectDefinitionAndStatus( final BusinessObjectDefinitionKey businessObjectDefinitionKey, final String status)",8.43,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_17fa34e051ad412fe86b.json,,,,,,,,
record,c2t_182e9eb5875543a9cfac,40266095,ok,True,process,@Override public void process(JCas jcas),process,@Override public void process(JCas jcas) throws AnalysisEngineProcessException,7.216667,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_182e9eb5875543a9cfac.json,,,,,,,,
record,c2t_1892c6eda38239c4fe1c,42949039,ok,True,getHivePartitions,"public List<HivePartitionDto> getHivePartitions(BusinessObjectDataKey businessObjectDataKey, List<SchemaColumn> autoDiscoverableSubPartitionColumns,
        String s3KeyPrefix, Collection<String> storageFiles, String storageName)",getHivePartitions,"public List<HivePartitionDto> getHivePartitions(BusinessObjectDataKey businessObjectDataKey, List<SchemaColumn> autoDiscoverableSubPartitionColumns, String s3KeyPrefix, Collection<String> storageFiles, String storageName)",7.807692,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_1892c6eda38239c4fe1c.json,,,,,,,,
record,c2t_189a8b4bdfca8b884212,4398263,ok,True,create,public Request create(RequestType request),create,public <RequestType extends ConversationsRequest> Request create(RequestType request),6.913265,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_189a8b4bdfca8b884212.json,,,,,,,,
record,c2t_19538eed955024834815,42949039,ok,True,generateBusinessObjectDataDdl,"@RequestMapping(value = ""/businessObjectData/generateDdl"", method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DATA_GENERATE_DDL_POST) public BusinessObjectDataDdl generateBusinessObjectDataDdl(@RequestBody BusinessObjectDataDdlRequest businessObjectDataDdlRequest)",generateBusinessObjectDataDdl,"@RequestMapping(value = ""/businessObjectData/generateDdl"", method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DATA_GENERATE_DDL_POST) public BusinessObjectDataDdl generateBusinessObjectDataDdl(@RequestBody BusinessObjectDataDdlRequest businessObjectDataDdlRequest)",9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_19538eed955024834815.json,,,,,,,,
record,c2t_197596e4bcea3aba7cdd,42949039,ok,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey, BusinessObjectDataRetryStoragePolicyTransitionRequest request)",7.91,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_197596e4bcea3aba7cdd.json,,,,,,,,
record,c2t_19bc50db3c89782faad4,42949039,ok,True,createBusinessObjectDefinitionSubjectMatterExpert,"@RequestMapping(value = BUSINESS_OBJECT_DEFINITION_SUBJECT_MATTER_EXPERTS_URI_PREFIX, method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DEFINITION_SUBJECT_MATTER_EXPERTS_POST) public BusinessObjectDefinitionSubjectMatterExpert createBusinessObjectDefinitionSubjectMatterExpert(
        @RequestBody BusinessObjectDefinitionSubjectMatterExpertCreateRequest request)",createBusinessObjectDefinitionSubjectMatterExpert,"@RequestMapping(value = BUSINESS_OBJECT_DEFINITION_SUBJECT_MATTER_EXPERTS_URI_PREFIX, method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DEFINITION_SUBJECT_MATTER_EXPERTS_POST) public BusinessObjectDefinitionSubjectMatterExpert createBusinessObjectDefinitionSubjectMatterExpert( @RequestBody BusinessObjectDefinitionSubjectMatterExpertCreateRequest request)",9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_19bc50db3c89782faad4.json,,,,,,,,
record,c2t_1a41baba3e8e7554a796,42949039,ok,True,processMessage,"@JmsListener(id = HerdJmsDestinationResolver.SQS_DESTINATION_SEARCH_INDEX_UPDATE_QUEUE, containerFactory = ""jmsListenerContainerFactory"", destination = HerdJmsDestinationResolver.SQS_DESTINATION_SEARCH_INDEX_UPDATE_QUEUE) public void processMessage(String payload, @Headers Map<Object, Object> allHeaders)",processMessage,"@JmsListener(id = HerdJmsDestinationResolver.SQS_DESTINATION_SEARCH_INDEX_UPDATE_QUEUE, containerFactory = ""jmsListenerContainerFactory"", destination = HerdJmsDestinationResolver.SQS_DESTINATION_SEARCH_INDEX_UPDATE_QUEUE) public void processMessage(String payload, @Headers Map<Object, Object> allHeaders)",8.326923,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_1a41baba3e8e7554a796.json,,,,,,,,
record,c2t_1ac8212b6e2dd5f89310,4159017,ok,True,getChildAxisIterator,@Override public Iterator getChildAxisIterator(Object contextNode),getChildAxisIterator,@Override public Iterator getChildAxisIterator(Object contextNode),9.20122,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_1ac8212b6e2dd5f89310.json,,,,,,,,
record,c2t_1afd95d2faf7e31ae739,42949039,ok,True,checkPermission,"@Before(""serviceMethods()"") public void checkPermission(JoinPoint joinPoint)",checkPermission,"@Before(""serviceMethods()"") public void checkPermission(JoinPoint joinPoint)",7.383333,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_1afd95d2faf7e31ae739.json,,,,,,,,
record,c2t_1b72bf616e8c6390758f,4398263,ok,True,shouldDispatchImmediately,static boolean shouldDispatchImmediately(EventType event),shouldDispatchImmediately,static <EventType extends BVAnalyticsEvent> boolean shouldDispatchImmediately(EventType event),10.627049,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_1b72bf616e8c6390758f.json,,,,,,,,
record,c2t_1bb11994c460e25bd6d2,42949039,ok,True,getXmlClobPropertyAndUnmarshallToObject,"@SuppressWarnings(""unchecked"") public T getXmlClobPropertyAndUnmarshallToObject(Class<T> classType, String configurationKey)",getXmlClobPropertyAndUnmarshallToObject,"@SuppressWarnings(""unchecked"") public <T> T getXmlClobPropertyAndUnmarshallToObject(Class<T> classType, String configurationKey)",8.264563,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_1bb11994c460e25bd6d2.json,,,,,,,,
record,c2t_1bfc974076ef774312aa,4159017,ok,True,parse,public ParsingResult parse(char[] input),parse,public ParsingResult parse(char[] input),8.955128,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_1bfc974076ef774312aa.json,,,,,,,,
record,c2t_1c6946ee328587cace30,42949039,ok,True,invalidateUnregisteredBusinessObjectData,"public BusinessObjectDataInvalidateUnregisteredResponse invalidateUnregisteredBusinessObjectData(
        BusinessObjectDataInvalidateUnregisteredRequest businessObjectDataInvalidateUnregisteredRequest)",invalidateUnregisteredBusinessObjectData,public BusinessObjectDataInvalidateUnregisteredResponse invalidateUnregisteredBusinessObjectData( BusinessObjectDataInvalidateUnregisteredRequest businessObjectDataInvalidateUnregisteredRequest),8.21789,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_1c6946ee328587cace30.json,,,,,,,,
record,c2t_1c8988a0fbca2f23e10c,42949039,ok,True,updateBusinessObjectDataAttributes,"public void updateBusinessObjectDataAttributes(BusinessObjectDataEntity businessObjectDataEntity, final List<Attribute> attributes)",updateBusinessObjectDataAttributes,"public void updateBusinessObjectDataAttributes(BusinessObjectDataEntity businessObjectDataEntity, final List<Attribute> attributes)",8.158537,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_1c8988a0fbca2f23e10c.json,,,,,,,,
record,c2t_1c9424a6995b04d40c6f,42949039,ok,True,validateBusinessObjectDefinitionKey,public void validateBusinessObjectDefinitionKey(BusinessObjectDefinitionKey key),validateBusinessObjectDefinitionKey,public void validateBusinessObjectDefinitionKey(BusinessObjectDefinitionKey key) throws IllegalArgumentException,8.609223,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_1c9424a6995b04d40c6f.json,,,,,,,,
record,c2t_1d3a7894cb63050c5673,42949039,ok,True,getSearchIndexStatusEntity,public SearchIndexStatusEntity getSearchIndexStatusEntity(String code),getSearchIndexStatusEntity,public SearchIndexStatusEntity getSearchIndexStatusEntity(String code) throws ObjectNotFoundException,9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_1d3a7894cb63050c5673.json,,,,,,,,
record,c2t_1db4fd0da9b1f4e1ada7,42949039,ok,True,validateEmrClusterDefinitionConfiguration,public void validateEmrClusterDefinitionConfiguration(EmrClusterDefinition emrClusterDefinition),validateEmrClusterDefinitionConfiguration,public void validateEmrClusterDefinitionConfiguration(EmrClusterDefinition emrClusterDefinition) throws IllegalArgumentException,7.929856,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_1db4fd0da9b1f4e1ada7.json,,,,,,,,
record,c2t_1e77dfa62c25b1dccdf2,4398263,ok,True,create,public Request create(RequestType request),create,public <RequestType extends ConversationsRequest> Request create(RequestType request),7.065315,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_1e77dfa62c25b1dccdf2.json,,,,,,,,
record,c2t_1e89db00b2581ec999a2,42949039,ok,True,doFilter,"@Override @SuppressFBWarnings(value = ""BC_UNCONFIRMED_CAST"", justification = ""The ServletRequest is cast to an HttpServletRequest which is always the case since all requests use the HTTP protocol."") public void doFilter(ServletRequest servletRequest, ServletResponse servletResponse, FilterChain filterChain)",doFilter,"@Override @SuppressFBWarnings(value = ""BC_UNCONFIRMED_CAST"", justification = ""The ServletRequest is cast to an HttpServletRequest which is always the case since all requests use the HTTP protocol."") public void doFilter(ServletRequest servletRequest, ServletResponse servletResponse, FilterChain filterChain) throws IOException, ServletException",8.153226,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_1e89db00b2581ec999a2.json,,,,,,,,
record,c2t_1ec684e86e06326b0682,42949039,ok,True,compare,"@Override public int compare(final BusinessObjectDataKey data1, final BusinessObjectDataKey data2)",compare,"@Override public int compare(final BusinessObjectDataKey data1, final BusinessObjectDataKey data2)",7.666667,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_1ec684e86e06326b0682.json,,,,,,,,
record,c2t_1ef0dd4c60c3aad28a7e,42949039,ok,True,createBusinessObjectFormatExternalInterfaceDescriptiveInformationFromEntities,"public BusinessObjectFormatExternalInterfaceDescriptiveInformation createBusinessObjectFormatExternalInterfaceDescriptiveInformationFromEntities(
        BusinessObjectFormatEntity businessObjectFormatEntity, ExternalInterfaceEntity externalInterfaceEntity)",createBusinessObjectFormatExternalInterfaceDescriptiveInformationFromEntities,"public BusinessObjectFormatExternalInterfaceDescriptiveInformation createBusinessObjectFormatExternalInterfaceDescriptiveInformationFromEntities( BusinessObjectFormatEntity businessObjectFormatEntity, ExternalInterfaceEntity externalInterfaceEntity)",8.321429,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_1ef0dd4c60c3aad28a7e.json,,,,,,,,
record,c2t_1f15c8cf4d9732d6edb9,42949039,ok,True,getBusinessObjectFormatExternalInterfaceEntity,"public BusinessObjectFormatExternalInterfaceEntity getBusinessObjectFormatExternalInterfaceEntity(
        BusinessObjectFormatExternalInterfaceKey businessObjectFormatExternalInterfaceKey)",getBusinessObjectFormatExternalInterfaceEntity,public BusinessObjectFormatExternalInterfaceEntity getBusinessObjectFormatExternalInterfaceEntity( BusinessObjectFormatExternalInterfaceKey businessObjectFormatExternalInterfaceKey),8.32265,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_1f15c8cf4d9732d6edb9.json,,,,,,,,
record,c2t_1f446bab1dd6d02ca0d7,42949039,ok,True,checkCsvInjection,"public static void checkCsvInjection(String text, String errorMessage)",checkCsvInjection,"public static void checkCsvInjection(String text, String errorMessage)",10.509259,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_1f446bab1dd6d02ca0d7.json,,,,,,,,
record,c2t_1f7b6db942f5a0736e6c,42949039,ok,True,publishNotificationMessages,"@Around(""serviceMethods()"") public Object publishNotificationMessages(ProceedingJoinPoint joinPoint)",publishNotificationMessages,"@Around(""serviceMethods()"") public Object publishNotificationMessages(ProceedingJoinPoint joinPoint) throws Throwable",7.937793,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_1f7b6db942f5a0736e6c.json,,,,,,,,
